Source,Target,LLMDecision,LLMConfidence,LLMTotalTokens,LogMapScore,ExperimentType,K,Model,Prompt,Label,LogMapPred
http://human.owl#NCI_C33763,http://mouse.owl#MA_0000052,True,,128.0,,zero_shot,0,qwen/qwen3-vl-8b-instruct,direct_entity,True,False
http://human.owl#NCI_C32243,http://mouse.owl#MA_0001425,True,,138.0,,zero_shot,0,qwen/qwen3-vl-8b-instruct,direct_entity,True,False
http://human.owl#NCI_C32741,http://mouse.owl#MA_0000198,False,,128.0,,zero_shot,0,qwen/qwen3-vl-8b-instruct,direct_entity,False,False
http://human.owl#NCI_C32374,http://mouse.owl#MA_0000191,False,,130.0,,zero_shot,0,qwen/qwen3-vl-8b-instruct,direct_entity,False,False
http://human.owl#NCI_C33166,http://mouse.owl#MA_0001318,False,,131.0,,zero_shot,0,qwen/qwen3-vl-8b-instruct,direct_entity,False,False
http://human.owl#NCI_C32241,http://mouse.owl#MA_0001423,True,,138.0,,zero_shot,0,qwen/qwen3-vl-8b-instruct,direct_entity,True,False
http://human.owl#NCI_C33215,http://mouse.owl#MA_0002185,False,,133.0,,zero_shot,0,qwen/qwen3-vl-8b-instruct,direct_entity,False,False
http://human.owl#NCI_C25389,http://mouse.owl#MA_0000022,True,,126.0,,zero_shot,0,qwen/qwen3-vl-8b-instruct,direct_entity,False,False
http://human.owl#NCI_C32242,http://mouse.owl#MA_0001424,True,,138.0,,zero_shot,0,qwen/qwen3-vl-8b-instruct,direct_entity,True,False
http://human.owl#NCI_C32741,http://mouse.owl#MA_0000197,False,,128.0,,zero_shot,0,qwen/qwen3-vl-8b-instruct,direct_entity,False,False
http://human.owl#NCI_C12848,http://mouse.owl#MA_0001731,False,,141.0,,zero_shot,0,qwen/qwen3-vl-8b-instruct,direct_entity,False,False
http://human.owl#NCI_C12460,http://mouse.owl#MA_0000211,False,,131.0,,zero_shot,0,qwen/qwen3-vl-8b-instruct,direct_entity,True,False
http://human.owl#NCI_C12444,http://mouse.owl#MA_0000189,False,,130.0,,zero_shot,0,qwen/qwen3-vl-8b-instruct,direct_entity,False,False
http://human.owl#NCI_C32933,http://mouse.owl#MA_0001755,True,,138.0,,zero_shot,0,qwen/qwen3-vl-8b-instruct,direct_entity,True,False
http://human.owl#NCI_C32240,http://mouse.owl#MA_0001422,True,,138.0,,zero_shot,0,qwen/qwen3-vl-8b-instruct,direct_entity,True,False
http://human.owl#NCI_C12371,http://mouse.owl#MA_0000080,True,,133.0,,zero_shot,0,qwen/qwen3-vl-8b-instruct,direct_entity,True,False
http://human.owl#NCI_C53129,http://mouse.owl#MA_0002081,True,,130.0,,zero_shot,0,qwen/qwen3-vl-8b-instruct,direct_entity,False,False
http://human.owl#NCI_C12395,http://mouse.owl#MA_0000243,False,,127.0,,zero_shot,0,qwen/qwen3-vl-8b-instruct,direct_entity,False,False
http://human.owl#NCI_C33137,http://mouse.owl#MA_0000897,False,,143.0,,zero_shot,0,qwen/qwen3-vl-8b-instruct,direct_entity,True,False
http://human.owl#NCI_C12928,http://mouse.owl#MA_0001242,False,,140.0,,zero_shot,0,qwen/qwen3-vl-8b-instruct,direct_entity,False,False
http://human.owl#NCI_C32469,http://mouse.owl#MA_0002633,True,,139.0,,zero_shot,0,qwen/qwen3-vl-8b-instruct,direct_entity,False,False
http://human.owl#NCI_C12773,http://mouse.owl#MA_0000860,False,,136.0,,zero_shot,0,qwen/qwen3-vl-8b-instruct,direct_entity,False,False
http://human.owl#NCI_C32239,http://mouse.owl#MA_0001421,True,,138.0,,zero_shot,0,qwen/qwen3-vl-8b-instruct,direct_entity,True,False
http://human.owl#NCI_C33535,http://mouse.owl#MA_0000924,False,,131.0,,zero_shot,0,qwen/qwen3-vl-8b-instruct,direct_entity,False,False
http://human.owl#NCI_C12378,http://mouse.owl#MA_0000917,True,,126.0,,zero_shot,0,qwen/qwen3-vl-8b-instruct,direct_entity,False,False
http://human.owl#NCI_C33536,http://mouse.owl#MA_0000924,False,,133.0,,zero_shot,0,qwen/qwen3-vl-8b-instruct,direct_entity,False,False
http://human.owl#NCI_C32903,http://mouse.owl#MA_0001432,True,,138.0,,zero_shot,0,qwen/qwen3-vl-8b-instruct,direct_entity,True,False
http://human.owl#NCI_C32171,http://mouse.owl#MA_0002222,False,,130.0,,zero_shot,0,qwen/qwen3-vl-8b-instruct,direct_entity,False,False
http://human.owl#NCI_C12779,http://mouse.owl#MA_0000434,True,,128.0,,zero_shot,0,qwen/qwen3-vl-8b-instruct,direct_entity,False,False
